chemical.id,endpoint,ids,num.conc,flag,spearman,run.ttest,ttest.pval
365,MOV4,365 MOV4,6,1,-0.8451542547285166,False,
381,AUC1,381 AUC1,6,4,0.46381682852195877,True,1.0
381,AUC2,381 AUC2,6,4,0.49280538030458115,True,0.904298898222458
381,AUC3,381 AUC3,6,4,0.4058397249567139,True,0.6213082950374971
381,AUC4,381 AUC4,6,1,0.1765469659009499,False,
381,MOV1,381 MOV1,6,1,-0.7589709258986453,False,
381,MOV2,381 MOV2,6,1,-0.8804062740424285,False,
381,MOV3,381 MOV3,6,1,-0.9276336570439175,False,
381,MOV4,381 MOV4,6,1,-0.7589709258986453,False,
384,AUC1,384 AUC1,8,4,0.263477777620917,True,0.5328942333188575
384,AUC2,384 AUC2,8,1,-0.5149792926227014,False,
384,AUC3,384 AUC3,8,4,0.20609467411177057,True,0.8544011619976573
384,AUC4,384 AUC4,8,4,0.37352108685170693,True,1.0
384,MOV1,384 MOV1,8,1,-0.54013147775426,False,
384,MOV2,384 MOV2,8,1,-0.48196269271187986,False,
384,MOV3,384 MOV3,8,1,0.181848241863327,False,
384,MOV4,384 MOV4,8,1,-0.8072875102923988,False,
385,AUC1,385 AUC1,8,1,0.19162020190612145,False,
385,AUC2,385 AUC2,8,4,0.23323859266661223,True,0.963796974135247
385,AUC3,385 AUC3,8,4,0.22893227903814295,True,0.9646184447604799
385,AUC4,385 AUC4,8,1,-0.363696483726654,False,
385,MOV1,385 MOV1,8,1,-0.5312286769404558,False,
385,MOV2,385 MOV2,8,1,-0.21002063972064536,False,
385,MOV3,385 MOV3,8,1,-0.048492864496887195,False,
385,MOV4,385 MOV4,8,1,0.09820572322804726,False,
392,AUC1,392 AUC1,6,4,0.20291986247835694,True,0.6112854308932067
392,AUC2,392 AUC2,6,4,0.28988551782622424,True,0.6884570897760041
392,AUC3,392 AUC3,6,4,0.6571428571428571,True,0.6572674749292866
392,AUC4,392 AUC4,6,2,0.9428571428571428,False,
392,MOV1,392 MOV1,6,1,-0.6789347398332045,False,
392,MOV2,392 MOV2,6,1,-0.5554920598635309,False,
392,MOV3,392 MOV3,6,1,-0.6377481392176932,False,
392,MOV4,392 MOV4,6,1,-0.5797710356524485,False,
397,AUC1,397 AUC1,8,1,-0.8263621207201487,False,
397,AUC2,397 AUC2,8,1,-0.9221722216732094,False,
397,AUC3,397 AUC3,8,1,-0.790433332862751,False,
397,AUC4,397 AUC4,8,1,-0.8622909085775465,False,
397,MOV1,397 MOV1,8,1,0.08434347122457898,False,
397,MOV2,397 MOV2,8,4,0.33737388489831593,True,0.7572961029719435
397,MOV3,397 MOV3,8,4,0.4419257545262127,True,0.5154834810903308
397,MOV4,397 MOV4,8,1,0.09883324222148017,False,
404,AUC1,404 AUC1,6,4,0.6546536707079772,True,0.373900966300059
404,AUC2,404 AUC2,6,4,0.6546536707079772,True,0.373900966300059
404,AUC3,404 AUC3,6,4,0.6546536707079772,True,0.373900966300059
404,AUC4,404 AUC4,6,4,0.6546536707079772,True,0.373900966300059
404,MOV1,404 MOV1,6,4,0.46381682852195877,True,0.6213082950374971
404,MOV2,404 MOV2,6,1,0.057977103565244846,False,
404,MOV3,404 MOV3,6,1,-0.33394720739540396,False,
404,MOV4,404 MOV4,6,1,-0.34786262139146906,False,
406,AUC1,406 AUC1,6,1,-0.42857142857142855,False,
406,AUC2,406 AUC2,6,1,0.057977103565244846,False,
406,AUC3,406 AUC3,6,4,0.37142857142857144,True,0.5870496397870563
406,AUC4,406 AUC4,6,1,-0.09107651110783745,False,
406,MOV1,406 MOV1,6,1,0.15179418517972906,False,
406,MOV2,406 MOV2,6,4,0.3768511731740915,True,0.9022895822490163
406,MOV3,406 MOV3,6,4,0.33394720739540396,True,0.4749986354512952
406,MOV4,406 MOV4,6,1,-0.17393131069573453,False,
409,AUC1,409 AUC1,6,1,-0.28988551782622424,False,
409,AUC2,409 AUC2,6,4,0.23539595453459985,True,0.5045226514686547
409,AUC3,409 AUC3,6,4,0.6087595874350709,True,0.41295436655114875
409,AUC4,409 AUC4,6,1,0.028988551782622423,False,
409,MOV1,409 MOV1,6,4,0.3188740696088466,True,0.9022895822490163
409,MOV2,409 MOV2,6,4,0.753702346348183,True,0.8183274150826486
409,MOV3,409 MOV3,6,1,-0.49280538030458115,False,
409,MOV4,409 MOV4,6,2,0.9856107606091623,False,
412,AUC1,412 AUC1,6,1,0.02857142857142857,False,
412,AUC2,412 AUC2,6,1,0.08571428571428572,False,
412,AUC3,412 AUC3,6,1,0.028988551782622423,False,
412,AUC4,412 AUC4,6,1,0.02857142857142857,False,
412,MOV1,412 MOV1,6,1,-0.3530939318018998,False,
412,MOV2,412 MOV2,6,2,0.8406680016960503,False,
412,MOV3,412 MOV3,6,1,-0.030358837035945812,False,
412,MOV4,412 MOV4,6,1,0.17393131069573453,False,
414,AUC1,414 AUC1,6,4,0.4058397249567139,True,0.708176642406195
414,AUC2,414 AUC2,6,4,0.2125118592516207,True,0.607167577712837
414,AUC3,414 AUC3,6,1,0.11595420713048969,False,
414,AUC4,414 AUC4,6,1,-0.028988551782622423,False,
414,MOV1,414 MOV1,6,2,0.8285714285714286,False,
414,MOV2,414 MOV2,6,4,0.37032803990902063,True,1.0
414,MOV3,414 MOV3,6,4,0.6,True,0.6973848372768224
414,MOV4,414 MOV4,6,4,0.5217939320872036,True,0.4174697470312336
415,AUC1,415 AUC1,6,1,-0.057977103565244846,False,
415,AUC2,415 AUC2,6,1,0.11595420713048969,False,
415,AUC3,415 AUC3,6,1,-0.11595420713048969,False,
415,AUC4,415 AUC4,6,4,0.2125118592516207,True,0.7174283599144881
415,MOV1,415 MOV1,6,4,0.2125118592516207,True,0.645547083245607
415,MOV2,415 MOV2,6,1,-0.08571428571428572,False,
415,MOV3,415 MOV3,6,1,0.18516401995451032,False,
415,MOV4,415 MOV4,6,4,0.34786262139146906,True,0.7598348558644878
416,AUC1,416 AUC1,6,4,0.50709255283711,True,0.44561438824861255
416,AUC2,416 AUC2,6,1,-0.5428571428571428,False,
