Chemical_ID,End_Point,BMD_Flag
2960,SKIN,
2960,SM24,
2960,TCHR,1.0
2960,TOT_MORT,
2973,ALL_BUT_MORT,0.0
2973,ANY120,0.0
2973,ANY24,1.0
2973,AXIS,0.0
2973,BRN_,0.0
2973,CRAN,0.0
2973,DP24,
2973,EDEM,0.0
2973,LTRK,
2973,MO24,1.0
2973,MORT,0.0
2973,MUSC,1.0
2973,NC24,
2973,NC__,
2973,SKIN,
2973,SM24,
2973,TCHR,0.0
2973,TOT_MORT,0.0
2989,ALL_BUT_MORT,0.0
2989,ANY120,0.0
2989,ANY24,0.0
2989,AXIS,1.0
2989,BRN_,1.0
2989,CRAN,1.0
2989,DP24,
2989,EDEM,0.0
2989,LTRK,1.0
2989,MO24,0.0
2989,MORT,0.0
2989,MUSC,1.0
2989,NC24,
2989,NC__,
2989,SKIN,1.0
2989,SM24,
2989,TCHR,1.0
2989,TOT_MORT,0.0
3002,ALL_BUT_MORT,0.0
3002,ANY120,0.0
3002,ANY24,
3002,AXIS,0.0
3002,BRN_,0.0
3002,CRAN,0.0
3002,DP24,
3002,EDEM,0.0
3002,LTRK,0.0
3002,MO24,
3002,MORT,1.0
3002,MUSC,0.0
3002,NC24,
3002,NC__,0.0
3002,SKIN,
3002,SM24,
3002,TCHR,0.0
3002,TOT_MORT,1.0
3004,ALL_BUT_MORT,0.0
3004,ANY120,0.0
3004,ANY24,0.0
3004,AXIS,0.0
3004,BRN_,0.0
3004,CRAN,0.0
3004,DP24,0.0
3004,EDEM,0.0
3004,LTRK,0.0
3004,MO24,
3004,MORT,0.0
3004,MUSC,0.0
3004,NC24,
3004,NC__,1.0
3004,SKIN,
3004,SM24,
3004,TCHR,0.0
3004,TOT_MORT,0.0
3005,ALL_BUT_MORT,0.0
3005,ANY120,0.0
3005,ANY24,0.0
3005,AXIS,0.0
3005,BRN_,0.0
3005,CRAN,0.0
3005,DP24,0.0
3005,EDEM,0.0
3005,LTRK,0.0
3005,MO24,
3005,MORT,
3005,MUSC,
3005,NC24,
3005,NC__,
3005,SKIN,1.0
3005,SM24,
3005,TCHR,
3005,TOT_MORT,
3009,ALL_BUT_MORT,0.0
3009,ANY120,0.0
3009,ANY24,0.0
3009,AXIS,
3009,BRN_,
3009,CRAN,
3009,DP24,0.0
3009,EDEM,
3009,LTRK,
3009,MO24,
3009,MORT,0.0
3009,MUSC,
3009,NC24,
3009,NC__,
3009,SKIN,
3009,SM24,
3009,TCHR,
3009,TOT_MORT,0.0
3012,ALL_BUT_MORT,1.0
3012,ANY120,0.0
3012,ANY24,0.0
3012,AXIS,
3012,BRN_,
3012,CRAN,
3012,DP24,1.0
3012,EDEM,
3012,LTRK,
3012,MO24,0.0
3012,MORT,0.0
3012,MUSC,
3012,NC24,
3012,NC__,
3012,SKIN,
3012,SM24,
3012,TCHR,
3012,TOT_MORT,0.0
3015,ALL_BUT_MORT,
3015,ANY120,
3015,ANY24,
3015,AXIS,
3015,BRN_,
3015,CRAN,
3015,DP24,
3015,EDEM,
3015,LTRK,
3015,MO24,
3015,MORT,
3015,MUSC,
3015,NC24,
3015,NC__,
3015,SKIN,
3015,SM24,
3015,TCHR,
3015,TOT_MORT,
3022,ALL_BUT_MORT,-1.0
3022,ANY120,0.0
3022,ANY24,0.0
3022,AXIS,0.0
3022,BRN_,0.0
3022,CRAN,0.0
3022,DP24,0.0
3022,EDEM,-1.0
3022,LTRK,0.0
3022,MO24,
3022,MORT,
3022,MUSC,0.0
3022,NC24,
3022,NC__,-1.0
3022,SKIN,0.0
3022,SM24,
3022,TCHR,0.0
3022,TOT_MORT,
3055,ALL_BUT_MORT,
3055,ANY120,
3055,ANY24,
3055,AXIS,
3055,BRN_,
3055,CRAN,
3055,DP24,
3055,EDEM,
3055,LTRK,
3055,MO24,
3055,MORT,
3055,MUSC,
3055,NC24,
3055,NC__,
3055,SKIN,
3055,SM24,
3055,TCHR,
3055,TOT_MORT,
3091,ALL_BUT_MORT,1.0
3091,ANY120,1.0
3091,ANY24,1.0
3091,AXIS,
3091,BRN_,
3091,CRAN,1.0
3091,DP24,1.0
3091,EDEM,1.0
3091,LTRK,1.0
3091,MO24,
3091,MORT,
3091,MUSC,
3091,NC24,
3091,NC__,
3091,SKIN,
3091,SM24,
3091,TCHR,
3091,TOT_MORT,
3102,ALL_BUT_MORT,0.0
3102,ANY120,0.0
3102,ANY24,0.0
3102,AXIS,1.0
3102,BRN_,1.0
3102,CRAN,1.0
3102,DP24,0.0
3102,EDEM,0.0
3102,LTRK,1.0
3102,MO24,1.0
3102,MORT,1.0
3102,MUSC,1.0
3102,NC24,
3102,NC__,1.0
3102,SKIN,
3102,SM24,
3102,TCHR,1.0
3102,TOT_MORT,0.0
3104,ALL_BUT_MORT,0.0
3104,ANY120,0.0
3104,ANY24,0.0
3104,AXIS,0.0
3104,BRN_,0.0
3104,CRAN,0.0
3104,DP24,0.0
3104,EDEM,0.0
3104,LTRK,0.0
3104,MO24,0.0
3104,MORT,0.0
3104,MUSC,0.0
3104,NC24,
3104,NC__,0.0
3104,SKIN,0.0
3104,SM24,
3104,TCHR,0.0
3104,TOT_MORT,0.0
3114,ALL_BUT_MORT,0.0
3114,ANY120,0.0
3114,ANY24,0.0
3114,AXIS,0.0
3114,BRN_,0.0
3114,CRAN,0.0
3114,DP24,
3114,EDEM,0.0
3114,LTRK,0.0
3114,MO24,0.0
3114,MORT,0.0
3114,MUSC,1.0
3114,NC24,
3114,NC__,1.0
3114,SKIN,
3114,SM24,
3114,TCHR,0.0
3114,TOT_MORT,0.0
3127,ALL_BUT_MORT,
3127,ANY120,
3127,ANY24,
3127,AXIS,
3127,BRN_,
3127,CRAN,
3127,DP24,
3127,EDEM,
3127,LTRK,
3127,MO24,
3127,MORT,
3127,MUSC,
3127,NC24,
3127,NC__,
3127,SKIN,
3127,SM24,
3127,TCHR,
3127,TOT_MORT,
3138,ALL_BUT_MORT,
3138,ANY120,0.0
3138,ANY24,0.0
3138,AXIS,
3138,BRN_,
3138,CRAN,
3138,DP24,
3138,EDEM,0.0
3138,LTRK,0.0
3138,MO24,0.0
3138,MORT,0.0
3138,MUSC,0.0
3138,NC24,
3138,NC__,0.0
3138,SKIN,
3138,SM24,
3138,TCHR,0.0
3138,TOT_MORT,0.0
3139,ALL_BUT_MORT,1.0
3139,ANY120,
3139,ANY24,
3139,AXIS,1.0
3139,BRN_,1.0
3139,CRAN,
3139,DP24,
3139,EDEM,
3139,LTRK,1.0
3139,MO24,
3139,MORT,
3139,MUSC,1.0
3139,NC24,
3139,NC__,
3139,SKIN,
3139,SM24,
3139,TCHR,1.0
3139,TOT_MORT,
3140,ALL_BUT_MORT,
3140,ANY120,
3140,ANY24,
3140,AXIS,
3140,BRN_,
3140,CRAN,
3140,DP24,
3140,EDEM,
3140,LTRK,1.0
3140,MO24,
3140,MORT,
3140,MUSC,
3140,NC24,
3140,NC__,
3140,SKIN,
3140,SM24,
3140,TCHR,1.0
3140,TOT_MORT,
3144,ALL_BUT_MORT,0.0
3144,ANY120,0.0
3144,ANY24,0.0
3144,AXIS,1.0
3144,BRN_,0.0
3144,CRAN,0.0
3144,DP24,0.0
3144,EDEM,0.0
3144,LTRK,
3144,MO24,0.0
3144,MORT,0.0
3144,MUSC,1.0
3144,NC24,
3144,NC__,
3144,SKIN,
3144,SM24,
3144,TCHR,0.0
3144,TOT_MORT,0.0
3147,ALL_BUT_MORT,
3147,ANY120,
3147,ANY24,
3147,AXIS,1.0
3147,BRN_,
3147,CRAN,1.0
3147,DP24,
3147,EDEM,
3147,LTRK,
3147,MO24,
3147,MORT,
3147,MUSC,1.0
3147,NC24,
3147,NC__,
3147,SKIN,
3147,SM24,
3147,TCHR,
3147,TOT_MORT,
3151,ALL_BUT_MORT,1.0
3151,ANY120,
3151,ANY24,
3151,AXIS,1.0
3151,BRN_,1.0
3151,CRAN,1.0
3151,DP24,
3151,EDEM,1.0
3151,LTRK,1.0
3151,MO24,
3151,MORT,
3151,MUSC,
3151,NC24,
3151,NC__,
3151,SKIN,
3151,SM24,
3151,TCHR,1.0
3151,TOT_MORT,
3160,ALL_BUT_MORT,1.0
3160,ANY120,
3160,ANY24,1.0
3160,AXIS,1.0
3160,BRN_,1.0
3160,CRAN,1.0
3160,DP24,1.0
3160,EDEM,
3160,LTRK,1.0
3160,MO24,1.0
3160,MORT,
3160,MUSC,1.0
3160,NC24,
3160,NC__,
3160,SKIN,1.0
3160,SM24,
3160,TCHR,
3160,TOT_MORT,
3168,ALL_BUT_MORT,
3168,ANY120,-1.0
3168,ANY24,1.0
3168,AXIS,
3168,BRN_,
3168,CRAN,
3168,DP24,
3168,EDEM,
3168,LTRK,
3168,MO24,1.0
3168,MORT,1.0
3168,MUSC,
3168,NC24,
3168,NC__,
3168,SKIN,
3168,SM24,
3168,TCHR,
3168,TOT_MORT,1.0
3169,ALL_BUT_MORT,
3169,ANY120,
3169,ANY24,
3169,AXIS,
3169,BRN_,
3169,CRAN,
3169,DP24,
3169,EDEM,
3169,LTRK,
3169,MO24,
3169,MORT,
3169,MUSC,
3169,NC24,
3169,NC__,
3169,SKIN,
3169,SM24,
3169,TCHR,
3169,TOT_MORT,
3272,ALL_BUT_MORT,1.0
3272,ANY120,
3272,ANY24,
3272,AXIS,
3272,BRN_,
3272,CRAN,
3272,DP24,1.0
3272,EDEM,
3272,LTRK,1.0
3272,MO24,
3272,MORT,1.0
3272,MUSC,1.0
3272,NC24,
3272,NC__,
3272,SKIN,
3272,SM24,
3272,TCHR,1.0
3272,TOT_MORT,
3273,ALL_BUT_MORT,0.0
3273,ANY120,0.0
3273,ANY24,
3273,AXIS,0.0
3273,BRN_,0.0
3273,CRAN,0.0
3273,DP24,
3273,EDEM,0.0
3273,LTRK,0.0
3273,MO24,
3273,MORT,1.0
3273,MUSC,0.0
3273,NC24,
3273,NC__,1.0
3273,SKIN,
3273,SM24,
3273,TCHR,1.0
3273,TOT_MORT,
3411,ALL_BUT_MORT,0.0
3411,ANY120,0.0
3411,ANY24,
3411,AXIS,0.0
3411,BRN_,0.0
3411,CRAN,0.0
3411,DP24,1.0
3411,EDEM,0.0
3411,LTRK,0.0
3411,MO24,
3411,MORT,1.0
3411,MUSC,
3411,NC24,
3411,NC__,1.0
3411,SKIN,
3411,SM24,
3411,TCHR,0.0
3411,TOT_MORT,1.0
3412,ALL_BUT_MORT,0.0
3412,ANY120,0.0
3412,ANY24,0.0
3412,AXIS,0.0
3412,BRN_,0.0
3412,CRAN,0.0
3412,DP24,0.0
3412,EDEM,0.0
3412,LTRK,0.0
3412,MO24,
3412,MORT,0.0
3412,MUSC,0.0
3412,NC24,
3412,NC__,1.0
3412,SKIN,
3412,SM24,
3412,TCHR,0.0
3412,TOT_MORT,0.0
3413,ALL_BUT_MORT,0.0
3413,ANY120,0.0
3413,ANY24,0.0
3413,AXIS,
3413,BRN_,
3413,CRAN,
3413,DP24,
3413,EDEM,
3413,LTRK,
3413,MO24,1.0
3413,MORT,0.0
3413,MUSC,
3413,NC24,
3413,NC__,
3413,SKIN,
3413,SM24,
3413,TCHR,
3413,TOT_MORT,0.0
3689,ALL_BUT_MORT,0.0
3689,ANY120,1.0
3689,ANY24,
3689,AXIS,1.0
3689,BRN_,1.0
3689,CRAN,0.0
3689,DP24,1.0
3689,EDEM,1.0
3689,LTRK,1.0
3689,MO24,
3689,MORT,1.0
3689,MUSC,1.0
3689,NC24,
3689,NC__,1.0
3689,SKIN,1.0
3689,SM24,
3689,TCHR,1.0
3689,TOT_MORT,
3690,ALL_BUT_MORT,
3690,ANY120,
3690,ANY24,
3690,AXIS,
3690,BRN_,
3690,CRAN,
3690,DP24,
3690,EDEM,
3690,LTRK,
3690,MO24,
3690,MORT,
3690,MUSC,
3690,NC24,
3690,NC__,
3690,SKIN,
3690,SM24,
3690,TCHR,
3690,TOT_MORT,
3757,ALL_BUT_MORT,0.0
3757,ANY120,0.0
3757,ANY24,0.0
3757,AXIS,1.0
3757,BRN_,1.0
3757,CRAN,1.0
3757,DP24,0.0
3757,EDEM,
3757,LTRK,
3757,MO24,0.0
3757,MORT,0.0
3757,MUSC,
3757,NC24,
3757,NC__,1.0
3757,SKIN,
3757,SM24,
3757,TCHR,
3757,TOT_MORT,0.0
3758,ALL_BUT_MORT,0.0
3758,ANY120,0.0
3758,ANY24,1.0
3758,AXIS,1.0
3758,BRN_,0.0
3758,CRAN,0.0
3758,DP24,1.0
3758,EDEM,0.0
3758,LTRK,0.0
3758,MO24,1.0
3758,MORT,1.0
3758,MUSC,
3758,NC24,
3758,NC__,
3758,SKIN,
3758,SM24,
3758,TCHR,0.0
3758,TOT_MORT,1.0
3759,ALL_BUT_MORT,1.0
3759,ANY120,1.0
3759,ANY24,1.0
3759,AXIS,1.0
3759,BRN_,1.0
3759,CRAN,1.0
3759,DP24,1.0
3759,EDEM,1.0
3759,LTRK,1.0
3759,MO24,1.0
3759,MORT,1.0
3759,MUSC,
3759,NC24,
3759,NC__,
3759,SKIN,
3759,SM24,
3759,TCHR,1.0
3759,TOT_MORT,1.0
3760,ALL_BUT_MORT,1.0
3760,ANY120,1.0
3760,ANY24,
3760,AXIS,1.0
3760,BRN_,1.0
3760,CRAN,1.0
3760,DP24,
3760,EDEM,1.0
3760,LTRK,1.0
3760,MO24,
3760,MORT,1.0
3760,MUSC,1.0
3760,NC24,
3760,NC__,
3760,SKIN,
3760,SM24,
3760,TCHR,1.0
3760,TOT_MORT,
