Chemical_ID,End_Point,Dose,bmdrc.Endpoint.ID,num.affected,num.nonna,CI_Lo,CI_Hi,Response
4816,AUC,7.63,4816 AUC,0.0,11,0.0,0.25883297,0.0
4816,AUC,10.1,4816 AUC,4.0,12,0.13812009,0.60937791,0.33333333
4816,AUC,12.6,4816 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4816,AUC,15.2,4816 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4816,AUC,17.7,4816 AUC,2.0,11,0.05136769,0.47698056,0.18181818
4816,AUC,20.2,4816 AUC,3.0,12,0.08894167,0.53230533,0.25
4816,AUC,22.7,4816 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4816,AUC,25.2,4816 AUC,5.0,13,0.17709708,0.64477108,0.38461538
4816,AUC,27.7,4816 AUC,2.0,11,0.05136769,0.47698056,0.18181818
4816,MOV,0.0,4816 MOV,0.0,22,0.0,0.14865487,0.0
4816,MOV,0.1,4816 MOV,5.0,14,0.16344732,0.61235577,0.35714286
4816,MOV,2.61,4816 MOV,2.0,14,0.04009392,0.39941379,0.14285714
4816,MOV,5.12,4816 MOV,0.0,13,0.0,0.22809537,0.0
4816,MOV,7.63,4816 MOV,3.0,11,0.09746059,0.5656453,0.27272727
4816,MOV,10.1,4816 MOV,3.0,12,0.08894167,0.53230533,0.25
4816,MOV,12.6,4816 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4816,MOV,15.2,4816 MOV,7.0,14,0.26799202,0.73200798,0.5
4816,MOV,17.7,4816 MOV,2.0,11,0.05136769,0.47698056,0.18181818
4816,MOV,20.2,4816 MOV,3.0,12,0.08894167,0.53230533,0.25
4816,MOV,22.7,4816 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4816,MOV,25.2,4816 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4816,MOV,27.7,4816 MOV,2.0,11,0.05136769,0.47698056,0.18181818
4817,AUC,0.0,4817 AUC,12.0,22,0.34659795,0.73079706,0.54545455
4817,AUC,1.0,4817 AUC,7.0,13,0.29143796,0.76793932,0.53846154
4817,AUC,1.97,4817 AUC,7.0,14,0.26799202,0.73200798,0.5
4817,AUC,2.1,4817 AUC,7.0,12,0.31951131,0.80673969,0.58333333
4817,AUC,3.04,4817 AUC,5.0,14,0.16344732,0.61235577,0.35714286
4817,AUC,4.4,4817 AUC,6.0,14,0.21380799,0.67409355,0.42857143
4817,AUC,6.37,4817 AUC,7.0,13,0.29143796,0.76793932,0.53846154
4817,AUC,9.22,4817 AUC,8.0,14,0.32590645,0.78619201,0.57142857
4817,AUC,13.4,4817 AUC,6.0,12,0.2537816,0.7462184,0.5
4817,AUC,19.3,4817 AUC,5.0,13,0.17709708,0.64477108,0.38461538
