Chemical_ID,End_Point,X_vals,Y_vals,bmdrc.Endpoint.ID
103,ANY120,0.0013,0.05837538,103 ANY120
103,ANY120,0.0015,0.07520639,103 ANY120
103,ANY120,0.0017,0.1139282,103 ANY120
103,ANY120,0.0018,0.14429676,103 ANY120
103,ANY120,0.002,0.22887733,103 ANY120
103,ANY120,0.0022,0.34076879,103 ANY120
103,ANY120,0.0023,0.40334976,103 ANY120
103,ANY120,0.0025,0.53223599,103 ANY120
103,ANY120,0.0028,0.70864031,103 ANY120
103,ANY120,0.0031,0.8394983,103 ANY120
103,ANY120,0.0033,0.89870549,103 ANY120
103,ANY120,0.0036,0.9533682,103 ANY120
103,ANY120,0.0039,0.98042526,103 ANY120
103,ANY120,0.0042,0.99242951,103 ANY120
103,ANY120,0.0044,0.99614274,103 ANY120
103,ANY120,0.0047,0.99867287,103 ANY120
103,ANY120,0.005,0.99957011,103 ANY120
103,ANY120,0.0056,0.99996145,103 ANY120
103,ANY120,0.0061,0.99999549,103 ANY120
103,ANY120,0.0067,0.9999997,103 ANY120
103,ANY120,0.0072,0.99999997,103 ANY120
103,ANY120,0.0078,1.0,103 ANY120
103,ANY120,0.0083,1.0,103 ANY120
103,ANY120,0.0089,1.0,103 ANY120
103,ANY120,0.0094,1.0,103 ANY120
103,ANY120,0.01,1.0,103 ANY120
103,ANY24,0.0,0.02930762,103 ANY24
103,ANY24,0.0,0.02930762,103 ANY24
103,ANY24,0.0,0.02930762,103 ANY24
103,ANY24,0.0,0.02930762,103 ANY24
103,ANY24,0.0,0.02930762,103 ANY24
103,ANY24,0.0001,0.02930762,103 ANY24
103,ANY24,0.0001,0.02930762,103 ANY24
103,ANY24,0.0001,0.02930762,103 ANY24
103,ANY24,0.0001,0.02930762,103 ANY24
103,ANY24,0.0001,0.02930762,103 ANY24
103,ANY24,0.0002,0.02930763,103 ANY24
103,ANY24,0.0003,0.02930767,103 ANY24
103,ANY24,0.0004,0.02930778,103 ANY24
103,ANY24,0.0005,0.02930808,103 ANY24
103,ANY24,0.0006,0.02930869,103 ANY24
103,ANY24,0.0007,0.02930981,103 ANY24
103,ANY24,0.0008,0.0293117,103 ANY24
103,ANY24,0.0009,0.02931465,103 ANY24
103,ANY24,0.001,0.02931905,103 ANY24
103,ANY24,0.0012,0.02933399,103 ANY24
103,ANY24,0.0013,0.02934558,103 ANY24
103,ANY24,0.0015,0.02938012,103 ANY24
103,ANY24,0.0017,0.02943467,103 ANY24
103,ANY24,0.0018,0.02947148,103 ANY24
103,ANY24,0.002,0.02956871,103 ANY24
103,ANY24,0.0022,0.02970403,103 ANY24
103,ANY24,0.0023,0.02978862,103 ANY24
103,ANY24,0.0025,0.02999727,103 ANY24
103,ANY24,0.0028,0.03042675,103 ANY24
103,ANY24,0.0031,0.03102584,103 ANY24
103,ANY24,0.0033,0.03153659,103 ANY24
103,ANY24,0.0036,0.03249586,103 ANY24
103,ANY24,0.0039,0.03371831,103 ANY24
103,ANY24,0.0042,0.0352386,103 ANY24
103,ANY24,0.0044,0.03643421,103 ANY24
103,ANY24,0.0047,0.0385245,103 ANY24
103,ANY24,0.005,0.04099781,103 ANY24
103,ANY24,0.0056,0.04720214,103 ANY24
103,ANY24,0.0061,0.05376289,103 ANY24
103,ANY24,0.0067,0.06342695,103 ANY24
103,ANY24,0.0072,0.07303576,103 ANY24
103,ANY24,0.0078,0.08647038,103 ANY24
103,ANY24,0.0083,0.09925,103 ANY24
103,ANY24,0.0089,0.11644553,103 ANY24
103,ANY24,0.0094,0.13226659,103 ANY24
103,ANY24,0.01,0.15293795,103 ANY24
103,AXIS,0.0,1e-05,103 AXIS
103,AXIS,0.0,1e-05,103 AXIS
103,AXIS,0.0,1e-05,103 AXIS
103,AXIS,0.0,1e-05,103 AXIS
103,AXIS,0.0,1e-05,103 AXIS
103,AXIS,0.0001,1e-05,103 AXIS
103,AXIS,0.0001,1e-05,103 AXIS
103,AXIS,0.0001,1e-05,103 AXIS
103,AXIS,0.0001,1e-05,103 AXIS
103,AXIS,0.0001,1e-05,103 AXIS
103,AXIS,0.0002,1e-05,103 AXIS
103,AXIS,0.0003,1.001e-05,103 AXIS
103,AXIS,0.0004,1.004e-05,103 AXIS
103,AXIS,0.0005,1.021e-05,103 AXIS
103,AXIS,0.0006,1.074e-05,103 AXIS
103,AXIS,0.0007,1.213e-05,103 AXIS
103,AXIS,0.0008,1.527e-05,103 AXIS
103,AXIS,0.0009,2.16e-05,103 AXIS
103,AXIS,0.001,3.33e-05,103 AXIS
103,AXIS,0.0012,8.628e-05,103 AXIS
103,AXIS,0.0013,0.00013715,103 AXIS
103,AXIS,0.0015,0.00032171,103 AXIS
103,AXIS,0.0017,0.00067959,103 AXIS
103,AXIS,0.0018,0.00095299,103 AXIS
103,AXIS,0.002,0.00176114,103 AXIS
103,AXIS,0.0022,0.00303058,103 AXIS
103,AXIS,0.0023,0.00388505,103 AXIS
103,AXIS,0.0025,0.00613488,103 AXIS
