"Dose","Response","CI_Lo","CI_Hi","End Point Name","endPointLink","Sample_ID"
0.002,0.157894736842105,0.083456102690516,0.146273380950126,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","495"
0.01,0.0555555555555556,0.0401855688913937,0.125891016530917,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","495"
0,0.0714285714285714,0.0587063561806805,0.24325847281294,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","495"
8e-05,0,0,0.098900992324404,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","495"
4e-04,0.0277777777777778,0.0228573706379673,0.113919408754961,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","495"
0.002,0.0263157894736842,0.0216552017879154,0.108632971685837,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","495"
0.01,0.0555555555555556,0.0401855688913937,0.125891016530917,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","495"
0,0.0714285714285714,0.0587063561806805,0.24325847281294,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","495"
8e-05,0,0,0.098900992324404,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","495"
4e-04,0.0277777777777778,0.0228573706379673,0.113919408754961,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","495"
0.002,0.0263157894736842,0.0216552017879154,0.108632971685837,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","495"
0.01,0.0555555555555556,0.0401855688913937,0.125891016530917,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","495"
0,0.142857142857143,0.102763221585678,0.256556652112561,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","495"
8e-05,0,0,0.098900992324404,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","495"
4e-04,0.0277777777777778,0.0228573706379673,0.113919408754961,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","495"
0.002,0.0263157894736842,0.0216552017879154,0.108632971685837,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","495"
0.01,0.0555555555555556,0.0401855688913937,0.125891016530917,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","495"
0,0.125,0.0900225122567595,0.235228272657587,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","495"
8e-05,0.1,0.0604204713173937,0.130517752275223,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","495"
4e-04,0.1,0.0604204713173937,0.130517752275223,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","495"
0.002,0.05,0.0361793326138516,0.11503877369141,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","495"
0.01,0.075,0.0491639742254118,0.123642335243105,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","495"
0,0.125,0.0900225122567595,0.235228272657587,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","495"
8e-05,0.125,0.070404997490546,0.136121198388511,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","495"
4e-04,0.1,0.0604204713173937,0.130517752275223,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","495"
0.002,0.05,0.0361793326138516,0.11503877369141,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","495"
0.01,0.1,0.0604204713173937,0.130517752275223,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","495"
0,0.0625,0.0513806552353575,0.220787375702989,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","669"
8e-05,0.05,0.0361793326138516,0.11503877369141,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","669"
4e-04,0,0,0.0876216011972866,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","669"
0.002,0,0,0.0876216011972866,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","669"
0.01,0.175,0.0875458625396408,0.144499903317877,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","669"
0,0.125,0.0900225122567595,0.235228272657587,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","669"
8e-05,0.05,0.0361793326138516,0.11503877369141,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","669"
4e-04,0,0,0.0876216011972866,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","669"
0.002,0.025,0.0205731684973186,0.103813689634741,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","669"
0.01,0.175,0.0875458625396408,0.144499903317877,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071","669"
0,0.125,0.0900225122567595,0.235228272657587,"Any effect in 24 hours",NA,"723"
8e-05,0.075,0.0491639742254118,0.123642335243105,"Any effect in 24 hours",NA,"723"
4e-04,0.025,0.0205731684973186,0.103813689634741,"Any effect in 24 hours",NA,"723"
0.002,0,0,0.0876216011972866,"Any effect in 24 hours",NA,"723"
0.01,0.525,0.150026378933075,0.145645298873211,"Any effect in 24 hours",NA,"723"
0,0.0625,0.0513806552353575,0.220787375702989,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","723"
8e-05,0.075,0.0491639742254118,0.123642335243105,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","723"
4e-04,0.025,0.0205731684973186,0.103813689634741,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","723"
0.002,0,0,0.0876216011972866,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","723"
0.01,0.05,0.0361793326138516,0.11503877369141,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","723"
0,0,0,0.32440756488388,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","744"
8e-05,0,0,0.168179224052616,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","744"
4e-04,0,0,0.161125158052819,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","744"
0.002,0,0,0.168179224052616,"Axis","http://purl.obolibrary.org/obo/ZP_0005012","744"
0,0.125,0.102582508549943,0.345888182212854,"Any effect except mortality",NA,"744"
8e-05,0.05,0.0411185511992046,0.186131193446742,"Any effect except mortality",NA,"744"
4e-04,0,0,0.161125158052819,"Any effect except mortality",NA,"744"
0.002,0,0,0.161125158052819,"Any effect except mortality",NA,"744"
0,0.125,0.102582508549943,0.345888182212854,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","744"
8e-05,0,0,0.168179224052616,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","744"
4e-04,0,0,0.161125158052819,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","744"
0.002,0,0,0.168179224052616,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","744"
0,0.125,0.102582508549943,0.345888182212854,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","744"
8e-05,0,0,0.168179224052616,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","744"
4e-04,0,0,0.161125158052819,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","744"
0.002,0,0,0.168179224052616,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","744"
0,0.125,0.102582508549943,0.345888182212854,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","744"
8e-05,0,0,0.168179224052616,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","744"
4e-04,0,0,0.161125158052819,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","744"
0.002,0,0,0.168179224052616,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","744"
0,0,0,0.32440756488388,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","744"
8e-05,0,0,0.168179224052616,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","744"
4e-04,0,0,0.161125158052819,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","744"
0.002,0,0,0.168179224052616,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","744"
0,0.03125,0.0257121398359969,0.126192638200126,"Any effect except mortality",NA,"798"
0.000625,1,0.107179198255071,0,"Any effect except mortality",NA,"798"
0.00125,0.967741935483871,0.12968298713112,0.0265408429907121,"Any effect except mortality",NA,"798"
0.0025,0.966666666666667,0.133370576580758,0.0274247429517208,"Any effect except mortality",NA,"798"
0.005,0.608695652173913,0.200840428260096,0.169728119901307,"Any effect except mortality",NA,"798"
0.01,0,0,0.193607680534436,"Any effect except mortality",NA,"798"
0,0,0,0.107179198255071,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","839"
0.000625,0.0625,0.045189432968359,0.138971231441546,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","839"
0.00125,0.03125,0.0257121398359969,0.126192638200126,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","839"
0.0025,0.03125,0.0257121398359969,0.126192638200126,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","839"
0.005,0.09375,0.0613484487016338,0.148431547283879,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","839"
0.01,0,0,0.107179198255071,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071","839"
0,0.03125,0.0257121398359969,0.126192638200126,"Any effect in 24 hours",NA,NA
0.000625,0.21875,0.108511637473958,0.168799936492435,"Any effect in 24 hours",NA,NA
0.00125,0.09375,0.0613484487016338,0.148431547283879,"Any effect in 24 hours",NA,NA
0.0025,0.09375,0.0613484487016338,0.148431547283879,"Any effect in 24 hours",NA,NA
0.005,0.1875,0.0986045531043405,0.16559155201376,"Any effect in 24 hours",NA,NA
0.01,0.03125,0.0257121398359969,0.126192638200126,"Any effect in 24 hours",NA,NA
0.000625,0.28125,0.125604195022572,0.172495094259166,"Any effect",NA,NA
0.00125,0.125,0.0752986561251993,0.155683054816502,"Any effect",NA,NA
0.0025,0.09375,0.0613484487016338,0.148431547283879,"Any effect",NA,NA
0.005,0.28125,0.125604195022572,0.172495094259166,"Any effect",NA,NA
0.01,0.09375,0.0613484487016338,0.148431547283879,"Any effect",NA,NA
0.000625,0.111111111111111,0.0725907628280127,0.169466897071687,"Any effect except mortality",NA,NA
0.00125,0.0666666666666667,0.0481896428753963,0.146567916959503,"Any effect except mortality",NA,NA
0.0025,0.0645161290322581,0.0466413455103435,0.142670238330723,"Any effect except mortality",NA,NA
0.005,0.0740740740740741,0.0535194200130854,0.159621852756157,"Any effect except mortality",NA,NA
0.01,0.0645161290322581,0.0466413455103435,0.142670238330723,"Any effect except mortality",NA,NA
0.000625,0.0416666666666667,0.0342732105011609,0.160751398119893,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.00125,0.0344827586206897,0.028369544327927,0.137272460172513,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.0025,0,0,0.110255395460436,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.005,0,1.38777878078145e-17,0.133192250939048,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.01,0,0,0.110255395460436,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.000625,0.0416666666666667,0.0342732105011609,0.160751398119893,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.00125,0.0344827586206897,0.028369544327927,0.137272460172513,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.0025,0,0,0.110255395460436,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.005,0.04,0.0329037664980127,0.155440637361937,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.01,0.032258064516129,0.0265408429907122,0.12968298713112,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0,0,0,0.113513393173969,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.000625,0,1.38777878078145e-17,0.13797620467498,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.00125,0,6.93889390390723e-18,0.116969798499741,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.0025,0,0,0.110255395460436,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.005,0,1.38777878078145e-17,0.133192250939048,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.01,0,0,0.110255395460436,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0,0.03125,0.0257121398359969,0.126192638200126,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.000625,0.15625,0.0876057971749429,0.161291495975304,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.00125,0.0625,0.045189432968359,0.138971231441546,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.0025,0.03125,0.0257121398359969,0.126192638200126,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.005,0.15625,0.0876057971749429,0.161291495975304,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.01,0.03125,0.0257121398359969,0.126192638200126,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0,0.0625,0.045189432968359,0.138971231441546,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.000625,0.25,0.11747599081491,0.171065589942445,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.00125,0.09375,0.0613484487016338,0.148431547283879,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.0025,0.03125,0.0257121398359969,0.126192638200126,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.005,0.21875,0.108511637473958,0.168799936492435,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.01,0.03125,0.0257121398359969,0.126192638200126,"Total mortality","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0,0.09375,0.0613484487016338,0.148431547283879,"Any effect in 24 hours",NA,NA
0.000625,0.125,0.0752986561251993,0.155683054816502,"Any effect in 24 hours",NA,NA
0.0025,0.03125,0.0257121398359969,0.126192638200126,"Any effect in 24 hours",NA,NA
0.005,0.09375,0.0613484487016338,0.148431547283879,"Any effect in 24 hours",NA,NA
0.01,0.09375,0.0613484487016338,0.148431547283879,"Any effect in 24 hours",NA,NA
0,0.15625,0.0876057971749429,0.161291495975304,"Any effect",NA,NA
0.000625,0.15625,0.0876057971749429,0.161291495975304,"Any effect",NA,NA
0.0025,0.125,0.0752986561251993,0.155683054816502,"Any effect",NA,NA
0.005,0.125,0.0752986561251993,0.155683054816502,"Any effect",NA,NA
0,0.0333333333333333,0.0274247429517209,0.133370576580758,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0.000625,0.0689655172413793,0.0498442510719459,0.150680284261378,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0.00125,0.0333333333333333,0.0274247429517209,0.133370576580758,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0.0025,0.0645161290322581,0.0466413455103435,0.142670238330723,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0.005,0.0666666666666667,0.0481896428753963,0.146567916959503,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0.01,0,0,0.113513393173969,"Axis","http://purl.obolibrary.org/obo/ZP_0005012",NA
0,0.0967741935483871,0.0633095493851897,0.152225190885541,"Any effect except mortality",NA,NA
0.000625,0.0689655172413793,0.0498442510719459,0.150680284261378,"Any effect except mortality",NA,NA
0.00125,0.0645161290322581,0.0466413455103435,0.142670238330723,"Any effect except mortality",NA,NA
0.0025,0.09375,0.0613484487016338,0.148431547283879,"Any effect except mortality",NA,NA
0.005,0.0967741935483871,0.0633095493851897,0.152225190885541,"Any effect except mortality",NA,NA
0.000625,0.0689655172413793,0.0498442510719459,0.150680284261378,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.00125,0.0333333333333333,0.0274247429517209,0.133370576580758,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.0025,0.0645161290322581,0.0466413455103435,0.142670238330723,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.005,0.0333333333333333,0.0274247429517209,0.133370576580758,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.01,0,0,0.113513393173969,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625",NA
0.000625,0.0689655172413793,0.0498442510719459,0.150680284261378,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.00125,0.0333333333333333,0.0274247429517209,0.133370576580758,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.0025,0.032258064516129,0.0265408429907122,0.12968298713112,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.005,0.0333333333333333,0.0274247429517209,0.133370576580758,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0.01,0,0,0.113513393173969,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203",NA
0,0.0666666666666667,0.0481896428753963,0.146567916959503,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.000625,0.0689655172413793,0.0498442510719459,0.150680284261378,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.00125,0.0333333333333333,0.0274247429517209,0.133370576580758,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.0025,0.0645161290322581,0.0466413455103435,0.142670238330723,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.005,0.0333333333333333,0.0274247429517209,0.133370576580758,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.01,0,0,0.113513393173969,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |",NA
0.000625,0,6.93889390390723e-18,0.116969798499741,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.00125,0.0333333333333333,0.0274247429517209,0.133370576580758,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.005,0,0,0.113513393173969,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.01,0,0,0.113513393173969,"Lower Trunk","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405",NA
0.000625,0.09375,0.0613484487016338,0.148431547283879,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
0.00125,0.03125,0.0257121398359969,0.126192638200126,"Mortality at 24 hours","http://purl.obolibrary.org/obo/UBERON_0000071",NA
