Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD10_Flag,BMD50_Flag
3766,NC__,,,,,0.0,0.0,11.1,0.0,1,,,
3766,SKIN,,,,,0.0,0.0,11.1,0.0,1,,,
3766,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
3766,TCHR,,,,,0.011363636000000002,0.0,11.1,0.001023751,1,,,
3766,TOT_MORT,log_logistic,9.78398075,,11.23866057,85.38526786,0.0,100.0,0.8538526790000001,3,0.0,0.0,0.0
3771,ANY24,,,,,0.36996428600000003,0.0,100.0,0.003699643,1,,,
3771,ANY120,logistic,62.65510853,48.13609499,108.86769720000001,8.73425,0.0,100.0,0.08734249999999999,3,0.0,0.0,1.0
3771,AXIS,logistic,78.33936908,62.59248171,102.14628950000001,7.719230769,0.0,100.0,0.077192308,3,0.0,0.0,1.0
3771,ALL_BUT_MORT,logistic,64.77300542,50.581573600000006,105.56145749999999,8.729785714,0.0,100.0,0.08729785699999999,3,0.0,0.0,1.0
3771,BRN_,logistic,63.75286024,50.26909528,94.4148173,10.67576923,0.0,100.0,0.10675769199999999,3,0.0,0.0,0.0
3771,CRAN,logistic,48.47125349,37.3648604,90.59236533,19.08200733,0.0,100.0,0.190820073,3,0.0,0.0,0.0
3771,DP24,,,,,0.3655,0.0,100.0,0.003655,1,,,
3771,EDEM,logistic,31.10396134,24.05217655,67.05836579,27.86853205,0.0,100.0,0.27868532100000004,3,0.0,0.0,0.0
3771,LTRK,,,,,0.0,0.0,100.0,0.0,1,,,
3771,MO24,,,,,0.004464286,0.0,100.0,4.46e-05,1,,,
3771,MORT,,,,,3.999538462,0.0,100.0,0.039995385,1,,,
3771,MUSC,,,,,0.0,0.0,100.0,0.0,1,,,
3771,NC__,logistic,100.806185,86.46834487,105.31619760000001,1.288461538,0.0,100.0,0.012884615,4,0.0,1.0,1.0
3771,SKIN,,,,,0.0,0.0,100.0,0.0,1,,,
3771,SM24,,,,,0.0,0.0,100.0,0.0,1,,,
3771,TCHR,gamma,50.82759982,31.44523421,91.58587438,19.28076923,0.0,100.0,0.192807692,3,0.0,0.0,0.0
3771,TOT_MORT,,,,,4.0040027469999995,0.0,100.0,0.040040027,1,,,
3853,ANY24,quantal_linear,315.4965803,86.48811895,2075.593155,2.382142857,0.0,100.0,0.023821428999999998,4,0.0,1.0,1.0
