Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD_Flag,BMD50_Flag,BMD10_call
1161,EDEM,gamma,23.294,17.189,33.205,31.59652575898732,0.0,67.0,0.4715899367013033,3,0,0,0,1
1161,MORT,gamma,6.2,2.718,109.343,15.960909588495795,0.0,67.0,0.23822253117157904,3,0,0,1,1
1161,TCHR,logistic,61.825,50.069,83.188,2.9699074074074074,0.0,67.0,0.044326976229961304,3,0,0,1,1
1161,TOT_MORT,gamma,4.241,1.857,71.611,19.46527777777778,0.0,67.0,0.29052653399668327,3,0,0,1,1
1163,AXIS,quantal_linear,22.557,14.517,148.401,5.50948757879125,0.0,50.0,0.11018975157582499,3,0,0,1,1
1163,LTRK,quantal_linear,8.102,5.847,53.302,14.358416017797552,0.0,50.0,0.287168320355951,3,0,0,1,1
1166,ANY120,log_probit,2.025,NULL,5.028,5.609374999999999,0.0,11.2,0.5008370535714285,3,0,0,0,1
1166,AXIS,gamma,4.135,2.244,11.603,2.2966666666666664,0.0,11.2,0.2050595238095238,3,0,0,1,1
1166,ALL_BUT_MORT,weibull,2.148,1.208,6.205,4.603311827956988,0.0,11.2,0.41100998463901683,3,0,0,0,1
1166,BRN_,log_logistic,2.953,1.595,8.709,3.3474999999999997,0.0,11.2,0.29888392857142854,3,0,0,0,1
1166,CRAN,weibull,2.161,1.149,6.765,4.260645161290322,0.0,11.2,0.38041474654377877,3,0,0,0,1
1166,EDEM,weibull,2.081,1.156,6.12,4.679811827956989,0.0,11.2,0.41784034178187407,3,0,0,0,1
1166,LTRK,log_logistic,3.609,1.865,11.52,2.5091666666666663,0.0,11.2,0.22403273809523808,3,0,0,1,1
1166,MUSC,quantal_linear,2.03,1.429,13.357,2.7216666666666662,0.0,11.2,0.24300595238095235,3,0,0,1,1
1167,ANY120,quantal_linear,11.16,7.131,73.417,20.769000000000002,0.0,64.0,0.32451562500000003,3,0,0,1,1
1167,ALL_BUT_MORT,quantal_linear,9.847,6.535,64.78,20.549551612903226,0.0,64.0,0.3210867439516129,3,0,0,1,1
1167,CRAN,quantal_linear,11.351,7.467,74.674,17.816544086021505,0.0,64.0,0.278383501344086,3,0,0,1,1
1171,ANY120,logistic,30.041,24.063,59.295,5.64375,0.0,50.0,0.112875,3,0,0,1,1
1171,ALL_BUT_MORT,logistic,34.702,28.276,60.044,4.39375,0.0,50.0,0.087875,3,0,0,1,1
1171,BRN_,logistic,42.239,35.28,61.735,2.2303225806451614,0.0,50.0,0.044606451612903227,3,0,0,1,1
1171,CRAN,logistic,42.239,35.28,61.735,2.2303225806451614,0.0,50.0,0.044606451612903227,3,0,0,1,1
1171,EDEM,logistic,40.598,34.104,58.736,2.4703225806451616,0.0,50.0,0.04940645161290323,3,0,0,1,1
1171,LTRK,quantal_linear,34.68,20.972,228.152,3.2419354838709675,0.0,50.0,0.06483870967741935,3,0,0,1,1
1175,ANY120,log_probit,30.855,8.414,42150.373,7.874969362745098,0.0,67.0,0.1175368561603746,3,0,0,1,1
1175,MORT,log_probit,167.862,NULL,204461.681,3.419610811825934,0.0,67.0,0.05103896734068558,3,0,1,1,1
1176,ANY120,logistic,20.387,16.546,45.869,11.103125,0.0,50.0,0.2220625,3,0,0,0,1
1176,ALL_BUT_MORT,logistic,21.395,17.492,45.376,10.137540322580644,0.0,50.0,0.2027508064516129,3,0,0,0,1
1176,BRN_,probit,23.452,18.769,61.735,8.49579857248795,0.0,50.0,0.16991597144975898,3,0,0,1,1
1176,EDEM,probit,21.215,17.297,55.846,9.55204857248795,0.0,50.0,0.19104097144975898,3,0,0,1,1
1180,ANY120,log_logistic,5.205,3.133,14.483,32.99375,0.0,50.0,0.659875,3,2,0,0,1
1180,ALL_BUT_MORT,log_logistic,4.684,2.628,16.585,30.12364247311828,0.0,50.0,0.6024728494623656,3,0,0,0,1
1180,BRN_,log_logistic,5.233,3.23,18.575,27.537977216748764,0.0,50.0,0.5507595443349753,3,0,0,0,1
1180,LTRK,quantal_linear,4.202,3.287,27.641,21.787130541871917,0.0,50.0,0.43574261083743837,3,0,0,0,1
1182,BRN_,logistic,44.173,37.428,74.562,6.328595557117012,0.0,67.0,0.09445665010622406,3,0,0,1,1
1182,CRAN,logistic,42.719,36.13,73.778,6.97211037563183,0.0,67.0,0.10406134889002731,3,0,0,1,1
1182,MORT,logistic,48.342,40.308,83.834,5.181957602284518,0.0,67.0,0.07734265078036594,3,0,0,1,1
1182,TOT_MORT,log_logistic,45.099,35.272,79.286,7.813848039215686,0.0,67.0,0.11662459760023412,3,0,0,1,1
1211,ANY120,logistic,9.979,8.344,20.927,39.52777777777778,0.0,67.0,0.5899668325041459,3,0,0,0,1
1211,EDEM,logistic,15.054,12.488,24.694,7.764272545528476,0.0,34.0,0.22836095722142577,3,0,0,0,1
1211,MORT,log_logistic,34.762,32.674,37.622,20.109558823529408,0.0,67.0,0.3001426690079016,3,0,0,0,1
1211,TOT_MORT,log_logistic,34.332,31.975,37.32,22.201388888888886,0.0,67.0,0.33136401326699827,3,0,0,0,1
1271,ANY120,quantal_linear,1.797,1.118,11.821,41.8461,0.0,64.0,0.6538453125,3,0,0,0,1
1273,TCHR,quantal_linear,19.986,10.34,131.486,9.44,0.0,64.0,0.1475,3,0,0,1,1
1316,ANY24,quantal_linear,8.345,6.223,54.903,13.1375,0.0,50.0,0.26275,3,0,0,1,1
1316,AXIS,logistic,46.13,39.483,58.86,1.785185185185185,0.0,50.0,0.0357037037037037,3,0,0,1,1
1316,DP24,gamma,23.892,16.078,49.419,9.600921658986175,0.0,50.0,0.1920184331797235,3,0,0,0,1
1363,AXIS,quantal_linear,57.842,20.702,380.533,4.669216873449131,0.0,64.0,0.07295651364764268,3,0,0,1,1
1363,DP24,quantal_linear,11.758,7.524,77.355,14.501739130434782,0.0,64.0,0.22658967391304347,3,0,0,1,1
1363,LTRK,quantal_linear,18.633,10.146,122.582,10.056000000000001,0.0,64.0,0.15712500000000001,3,0,0,1,1
1391,ANY120,log_logistic,1.072,0.399,4.362,52.131,0.0,64.0,0.814546875,3,0,0,0,1
1391,AXIS,quantal_linear,13.172,8.237,86.656,14.576931868131869,0.0,64.0,0.22776456043956045,3,0,0,1,1
1391,ALL_BUT_MORT,log_logistic,0.423,0.118,6.288,44.58012066154091,0.0,64.0,0.6965643853365767,3,0,0,0,1
1391,EDEM,quantal_linear,5.125,3.557,33.718,26.822347252747253,0.0,64.0,0.41909917582417583,3,0,0,0,1
1391,TCHR,quantal_linear,7.567,4.301,49.785,22.330778021978023,0.0,64.0,0.3489184065934066,3,0,0,0,1
1595,BRN_,log_logistic,0.004,NULL,0.083,65.30937618416067,0.0,67.0,0.9747668087188159,3,0,-1,-1,1
1595,LTRK,log_logistic,0.168,NULL,2.395,63.844541019325504,0.0,67.0,0.9529035973033657,3,2,-1,0,1
1600,BRN_,quantal_linear,74.358,32.722,489.189,2.9894930875576033,0.0,64.0,0.04671082949308755,3,0,1,1,1
1606,ANY24,gamma,0.565,0.074,139.498,17.057,0.0,64.0,0.266515625,3,0,0,1,1
1606,ANY120,logistic,4.951,2.915,12.635,36.466,0.0,64.0,0.56978125,3,0,0,0,1
1606,MO24,gamma,6.135,0.747,232.616,11.269,0.0,64.0,0.176078125,3,0,0,1,1
1606,MORT,quantal_linear,3.142,2.205,20.67,33.656,0.0,64.0,0.525875,3,0,0,0,1
1606,TOT_MORT,quantal_linear,3.142,2.205,20.67,33.656,0.0,64.0,0.525875,3,0,0,0,1
1610,ANY24,logistic,16.58,13.579,38.662,12.865625,0.0,50.0,0.2573125,3,0,0,0,1
1610,ANY120,log_probit,23.93,NULL,45.381,14.78125,0.0,50.0,0.295625,3,0,0,0,1
1610,MO24,logistic,19.954,16.183,45.397,9.975000000000001,0.0,50.0,0.19950000000000004,3,0,0,0,1
1610,TOT_MORT,logistic,16.324,13.343,38.702,13.024999999999999,0.0,50.0,0.26049999999999995,3,0,0,0,1
1611,ANY120,quantal_linear,8.983,6.61,59.098,25.011311741363212,0.0,67.0,0.3733031603188539,3,2,0,0,1
1611,BRN_,logistic,35.567,29.189,67.247,10.393190800699934,0.0,67.0,0.15512225075671543,3,0,0,1,1
1611,CRAN,logistic,39.556,32.654,70.082,8.912929346428397,0.0,67.0,0.13302879621534922,3,0,0,1,1
1611,EDEM,logistic,34.36,28.522,63.838,11.01901107719763,0.0,67.0,0.1644628518984721,3,0,0,0,1
1611,LTRK,log_probit,4.157,NULL,99.723,21.139927800338498,0.0,67.0,0.3155213104528134,3,2,0,1,1
1614,ANY24,logistic,23.289,18.974,39.002,10.990625,0.0,50.0,0.2198125,3,0,0,0,1
1614,AXIS,log_logistic,1.497,0.675,10.524,32.65484041533381,0.0,50.0,0.6530968083066762,3,0,0,0,1
1614,BRN_,logistic,21.252,16.735,43.411,10.132977462881462,0.0,50.0,0.20265954925762922,3,0,0,0,1
1614,CRAN,logistic,24.377,19.362,44.979,8.994835380408874,0.0,50.0,0.1798967076081775,3,0,0,0,1
1614,DP24,logistic,27.257,22.208,40.587,9.912903225806451,0.0,50.0,0.198258064516129,3,0,0,0,1
1614,EDEM,log_logistic,32.643,23.277,44.467,10.83235634486904,0.0,50.0,0.2166471268973808,3,0,0,0,1
1614,LTRK,quantal_linear,5.906,4.372,38.853,17.04948931784108,0.0,50.0,0.3409897863568216,3,0,0,0,1
1614,MORT,logistic,25.917,21.167,41.488,9.941935483870967,0.0,50.0,0.19883870967741935,3,0,0,0,1
1614,TCHR,logistic,17.059,13.55,33.082,15.034122649216865,0.0,50.0,0.3006824529843373,3,0,0,0,1
1614,TOT_MORT,logistic,22.718,18.594,40.161,11.01875,0.0,50.0,0.22037500000000002,3,0,0,0,1
1616,ANY24,logistic,23.289,18.974,39.002,10.990625,0.0,50.0,0.2198125,3,0,0,0,1
1616,AXIS,log_logistic,1.497,0.675,10.524,32.65484041533381,0.0,50.0,0.6530968083066762,3,0,0,0,1
1616,BRN_,logistic,21.252,16.735,43.411,10.132977462881462,0.0,50.0,0.20265954925762922,3,0,0,0,1
1616,CRAN,logistic,24.377,19.362,44.979,8.994835380408874,0.0,50.0,0.1798967076081775,3,0,0,0,1
1616,DP24,logistic,27.257,22.208,40.587,9.912903225806451,0.0,50.0,0.198258064516129,3,0,0,0,1
1616,EDEM,log_logistic,32.643,23.277,44.467,10.83235634486904,0.0,50.0,0.2166471268973808,3,0,0,0,1
1616,LTRK,quantal_linear,5.906,4.372,38.853,17.04948931784108,0.0,50.0,0.3409897863568216,3,0,0,0,1
1616,MORT,logistic,25.917,21.167,41.488,9.941935483870967,0.0,50.0,0.19883870967741935,3,0,0,0,1
1616,TCHR,logistic,17.059,13.55,33.082,15.034122649216865,0.0,50.0,0.3006824529843373,3,0,0,0,1
1616,TOT_MORT,logistic,22.718,18.594,40.161,11.01875,0.0,50.0,0.22037500000000002,3,0,0,0,1
1617,ANY120,logistic,2.157,1.726,4.947,0.95875,0.0,5.0,0.19175,3,0,0,0,1
1617,ALL_BUT_MORT,logistic,2.778,2.285,4.811,0.6558064516129032,0.0,5.0,0.13116129032258064,3,0,0,0,1
1617,LTRK,logistic,3.569,2.972,5.387,0.42003225806451616,0.0,5.0,0.08400645161290324,3,0,0,1,1
1617,SKIN,logistic,3.36,2.787,5.181,0.49925806451612903,0.0,5.0,0.0998516129032258,3,0,0,1,1
1619,ANY120,logistic,67.757,50.793,150.857,13.0328125,0.0,100.0,0.13032812500000002,3,0,0,1,1
1619,TOT_MORT,logistic,76.093,62.625,131.486,7.69109375,0.0,100.0,0.0769109375,3,0,0,1,1
1620,ANY120,logistic,22.926,18.232,52.092,8.628125,0.0,50.0,0.1725625,3,0,0,1,1
1620,ALL_BUT_MORT,logistic,62.243,38.301,117.728,2.7137163978494625,0.0,50.0,0.05427432795698925,3,0,1,1,1
1620,EDEM,quantal_linear,191.135,43.729,1257.439,1.7859852113084873,0.0,50.0,0.03571970422616975,3,0,1,1,1
1620,LTRK,quantal_linear,57.28,27.613,376.832,2.0270510420294903,0.0,50.0,0.0405410208405898,3,0,1,1,1
1620,MORT,logistic,33.203,27.021,58.507,4.835591397849462,0.0,50.0,0.09671182795698924,3,0,0,1,1
1620,TOT_MORT,logistic,29.058,22.988,60.119,6.009375,0.0,50.0,0.1201875,3,0,0,1,1
1629,ANY120,log_logistic,7.641,4.935,16.864,48.729166666666664,0.0,67.0,0.7273009950248756,3,0,0,0,1
1629,AXIS,log_probit,8.329,NULL,46.045,26.19819422675026,0.0,67.0,0.39101782427985465,3,0,0,0,1
1629,ALL_BUT_MORT,log_logistic,7.188,4.547,21.809,40.009063985442666,0.0,67.0,0.5971502087379502,3,0,0,0,1
1629,BRN_,quantal_linear,11.92,8.924,78.421,17.281870428422152,0.0,67.0,0.2579383646033157,3,0,0,1,1
1629,CRAN,log_logistic,5.764,3.216,54.462,24.59108868861024,0.0,67.0,0.3670311744568693,3,2,0,0,1
1629,EDEM,log_probit,8.445,NULL,28.999,34.69976162486938,0.0,67.0,0.5179068899234236,3,2,0,0,1
1629,LTRK,log_probit,6.645,3.922,94.255,20.182806759193717,0.0,67.0,0.3012359217790107,3,0,0,1,1
1629,TCHR,log_logistic,16.369,11.482,54.313,20.614942528735632,0.0,67.0,0.30768570938411394,3,0,0,0,1
1629,TOT_MORT,weibull,6.159,NULL,10770.249,11.347222222222221,0.0,67.0,0.16936152570480928,3,0,0,1,1
1651,ANY24,log_logistic,3.476,2.304,16.006,44.18055555555556,0.0,67.0,0.6594112769485904,3,2,0,0,1
1651,ANY120,log_logistic,2.051,1.581,3.158,63.68055555555556,0.0,67.0,0.9504560530679934,3,0,0,0,1
1651,MO24,log_logistic,3.476,2.304,16.006,44.18055555555556,0.0,67.0,0.6594112769485904,3,2,0,0,1
1651,MORT,log_logistic,2.398,1.845,3.816,62.70385620915033,0.0,67.0,0.9358784508828407,3,0,0,0,1
1651,TOT_MORT,log_logistic,2.339,1.814,3.664,63.013888888888886,0.0,67.0,0.9405058043117744,3,0,0,0,1
1677,AXIS,quantal_linear,8.126,4.795,53.46,21.011242440318302,0.0,64.0,0.32830066312997347,3,0,0,0,1
1677,ALL_BUT_MORT,quantal_linear,3.537,2.494,23.272,29.836027586206896,0.0,64.0,0.46618793103448275,3,0,0,0,1
1677,BRN_,quantal_linear,8.383,5.056,55.149,19.918828647214855,0.0,64.0,0.3112316976127321,3,0,0,0,1
1677,CRAN,quantal_linear,4.512,3.167,29.683,26.549703978779842,0.0,64.0,0.41483912466843503,3,0,0,0,1
1677,EDEM,log_probit,6.87,3.788,21.872,28.76619204244032,0.0,64.0,0.44947175066313,3,0,0,0,1
1677,MUSC,quantal_linear,8.126,4.795,53.46,21.011242440318302,0.0,64.0,0.32830066312997347,3,0,0,0,1
1677,TCHR,quantal_linear,36.553,18.958,240.478,5.523183023872679,0.0,64.0,0.08629973474801061,3,0,0,1,1
1689,ANY120,quantal_linear,1.702,1.06,11.2,42.5766,0.0,64.0,0.665259375,3,0,0,0,1
1689,AXIS,quantal_linear,11.632,7.315,76.525,15.290295652173914,0.0,64.0,0.2389108695652174,3,0,0,1,1
1689,ALL_BUT_MORT,quantal_linear,3.314,2.284,21.8,32.45503973727422,0.0,64.0,0.5071099958949097,3,0,0,0,1
1689,CRAN,quantal_linear,5.723,3.603,37.65,24.055513043478257,0.0,64.0,0.37586739130434776,3,0,0,0,1
1689,EDEM,logistic,16.364,11.871,33.255,27.948797706641187,0.0,64.0,0.43669996416626855,3,0,0,0,1
1689,LTRK,quantal_linear,4.855,3.343,31.943,26.81029565217391,0.0,64.0,0.41891086956521734,3,0,0,0,1
1689,MUSC,log_logistic,23.545,3.237,15716.576,6.525078260869566,0.0,64.0,0.10195434782608696,3,0,0,1,1
1764,ANY24,weibull,1.112,NULL,8807169.661,7.7978000000000005,0.0,64.0,0.12184062500000001,3,0,0,1,1
1764,ALL_BUT_MORT,quantal_linear,7.529,5.136,49.53,20.763887403993856,0.0,64.0,0.324435740687404,3,0,0,0,1
1770,ANY24,log_probit,19.445,14.157,38.632,30.145833333333332,0.0,67.0,0.44993781094527363,3,0,0,0,1
1770,ANY120,log_logistic,7.611,NULL,8.645,59.56944444444444,0.0,67.0,0.8890961857379768,3,0,0,0,1
1770,LTRK,logistic,6.502,5.31,9.305,0.9035326086956522,0.0,9.0,0.10039251207729469,3,0,0,1,1
1770,MO24,log_probit,19.445,14.157,38.632,30.145833333333332,0.0,67.0,0.44993781094527363,3,0,0,0,1
1770,MORT,logistic,6.176,5.025,10.748,20.723775498102466,0.0,34.0,0.6095228087677196,3,0,0,0,1
1770,TOT_MORT,gamma,7.048,NULL,12.285,55.10416666666667,0.0,67.0,0.822450248756219,3,0,0,0,1
1816,EDEM,quantal_linear,51.296,22.567,337.465,3.9613186813186814,0.0,64.0,0.061895604395604396,3,0,0,1,1
1854,MORT,logistic,35.987,28.333,66.625,4.4014731646273635,0.0,50.0,0.08802946329254727,3,0,0,1,1
1854,TOT_MORT,quantal_linear,22.504,13.736,148.052,7.3,0.0,50.0,0.146,3,0,0,1,1
1861,ANY24,log_logistic,18.219,17.173,19.627,10.118055555555555,0.0,34.0,0.29758986928104575,3,0,0,0,1
1861,ANY120,log_logistic,16.931,15.318,18.216,14.416666666666666,0.0,34.0,0.42401960784313725,3,0,0,0,1
1861,ALL_BUT_MORT,log_logistic,16.976,15.351,18.382,12.793697478991596,0.0,34.0,0.3762852199703411,3,0,0,0,1
1861,DP24,log_logistic,18.136,17.211,19.495,9.086134453781511,0.0,34.0,0.2672392486406327,3,0,0,0,1
1861,MORT,logistic,18.561,15.722,24.596,8.285714285714285,0.0,34.0,0.2436974789915966,3,0,0,0,1
1861,TOT_MORT,log_logistic,17.682,14.393,24.861,9.5625,0.0,34.0,0.28125,3,0,0,0,1
1930,ANY24,log_probit,0.304,0.226,0.674,0.3330208333333334,0.0,1.0,0.3330208333333334,3,0,0,0,1
1930,ANY120,log_logistic,0.178,0.131,0.332,0.6440888888888889,0.0,1.0,0.6440888888888889,3,2,0,0,1
1930,LTRK,logistic,0.188,0.153,0.321,0.12266250000000001,0.0,0.464,0.26435883620689654,3,0,0,0,1
1930,MO24,log_probit,0.304,0.226,0.674,0.3330208333333334,0.0,1.0,0.3330208333333334,3,0,0,0,1
1930,MORT,log_probit,0.356,0.269,0.693,0.30544465452847813,0.0,1.0,0.30544465452847813,3,0,0,0,1
1930,TOT_MORT,log_probit,0.276,0.22,0.496,0.4647138888888889,0.0,1.0,0.4647138888888889,3,0,0,0,1
1965,ANY120,logistic,29.277,19.346,75.583,10.29375,0.0,50.0,0.20587499999999997,3,0,0,1,1
2058,ANY24,log_logistic,8.559,NULL,9.615,55.41666666666667,0.0,67.0,0.8271144278606966,3,0,0,0,1
2058,ANY120,log_logistic,0.752,0.541,1.664,64.77083333333333,0.0,67.0,0.966728855721393,3,0,-1,0,1
2058,AXIS,log_logistic,0.923,0.666,1.968,6.4291443850267385,0.0,9.0,0.714349376114082,3,0,-1,0,1
2058,ALL_BUT_MORT,log_logistic,0.433,0.23,2.231,61.678354978354974,0.0,67.0,0.9205724623635071,3,2,-1,0,1
2058,DP24,log_logistic,8.543,NULL,9.601,55.042857142857144,0.0,67.0,0.8215351812366738,3,0,0,0,1
2058,LTRK,quantal_linear,12.513,5.507,82.321,0.34044117647058825,0.0,9.0,0.03782679738562092,3,0,1,1,1
2058,MO24,logistic,48.405,37.934,91.27,6.138888888888889,0.0,67.0,0.09162520729684909,3,0,0,1,1
2058,MORT,log_logistic,5.74,4.743,8.072,58.035714285714285,0.0,67.0,0.8662046908315565,3,0,0,0,1
2058,TCHR,quantal_linear,3.187,2.014,20.965,1.3330882352941176,0.0,9.0,0.14812091503267974,3,0,0,1,1
2058,TOT_MORT,log_logistic,6.614,4.723,8.397,58.326388888888886,0.0,67.0,0.8705431177446102,3,0,0,0,1
2103,ANY120,quantal_linear,2.36,1.613,15.523,40.5001,0.0,64.0,0.6328140625,3,0,0,0,1
2103,AXIS,quantal_linear,4.068,2.86,26.765,28.197333333333333,0.0,64.0,0.4405833333333333,3,0,0,0,1
2103,ALL_BUT_MORT,quantal_linear,3.84,2.726,25.266,30.20654975369458,0.0,64.0,0.47197733990147783,3,0,0,0,1
2103,CRAN,quantal_linear,14.108,8.576,92.813,13.55847619047619,0.0,64.0,0.21185119047619047,3,0,0,1,1
2103,EDEM,quantal_linear,22.679,12.344,149.203,9.95847619047619,0.0,64.0,0.15560119047619048,3,0,0,1,1
2104,TCHR,quantal_linear,18.726,10.387,123.195,9.767535483870969,0.0,64.0,0.15261774193548389,3,0,0,1,1
2141,AXIS,quantal_linear,65.42,26.587,430.389,4.478451612903227,0.0,64.0,0.06997580645161292,3,0,1,1,1
2141,BRN_,quantal_linear,60.438,24.417,397.613,5.7456516129032265,0.0,64.0,0.08977580645161291,3,0,0,1,1
2141,CRAN,quantal_linear,54.438,21.695,358.141,8.189906202659039,0.0,64.0,0.12796728441654748,3,0,0,1,1
2142,ANY120,log_logistic,1.832,1.444,3.636,62.47222222222222,0.0,67.0,0.9324212271973465,3,0,0,0,1
2142,AXIS,log_logistic,2.098,1.6,4.389,3.975,0.0,9.0,0.44166666666666665,3,0,0,0,1
2142,BRN_,logistic,4.269,3.477,6.612,2.1388888888888884,0.0,9.0,0.23765432098765427,3,0,0,0,1
2142,EDEM,gamma,2.308,1.784,4.704,3.8055555555555554,0.0,9.0,0.4228395061728395,3,0,0,0,1
2142,MORT,log_logistic,8.812,NULL,9.882,54.464285714285715,0.0,67.0,0.8128997867803838,3,0,0,0,1
2142,TOT_MORT,log_logistic,8.646,7.834,10.279,54.701388888888886,0.0,67.0,0.81643864013267,3,0,0,0,1
2154,ALL_BUT_MORT,quantal_linear,159.351,36.746,1048.34,6.182464404894327,0.0,64.0,0.09660100632647386,3,0,1,1,1
2154,BRN_,weibull,3197.516,NULL,912202588166.054,4.222418390804598,0.0,64.0,0.06597528735632184,3,0,1,1,1
2154,CRAN,weibull,106.349,NULL,44586386.369,5.182418390804598,0.0,64.0,0.08097528735632184,3,0,1,1,1
2154,EDEM,weibull,28771.295,NULL,9.327191704923944e+20,4.3389425287356325,0.0,64.0,0.06779597701149426,3,0,1,1,1
2154,SKIN,quantal_linear,123.361,38.662,811.568,3.128937931034483,0.0,64.0,0.048889655172413796,3,0,1,1,1
2165,ANY24,log_logistic,5.588,4.144,7.163,39.920300000000005,0.0,64.0,0.6237546875000001,3,0,0,0,1
2165,ANY120,quantal_linear,1.475,0.919,9.706,44.3211,0.0,64.0,0.6925171875,3,0,0,0,1
2165,AXIS,quantal_linear,2.96,1.535,19.476,0.6617142857142857,0.0,6.4,0.10339285714285713,3,0,0,1,1
2165,ALL_BUT_MORT,quantal_linear,1.4,0.916,9.208,41.143902113459404,0.0,64.0,0.6428734705228032,3,0,0,0,1
2165,CRAN,quantal_linear,2.96,1.535,19.476,0.6617142857142857,0.0,6.4,0.10339285714285713,3,0,0,1,1
2165,DP24,logistic,3.82,2.82,7.934,37.66227363737487,0.0,64.0,0.5884730255839823,3,0,0,0,1
2165,EDEM,quantal_linear,2.46,1.342,16.182,0.7748571428571428,0.0,6.4,0.12107142857142855,3,0,0,1,1
2165,LTRK,quantal_linear,8.527,2.994,56.096,0.25028571428571433,0.0,6.4,0.03910714285714286,3,0,1,1,1
2165,MORT,logistic,5.638,3.833,15.4,39.263000000000005,0.0,64.0,0.6134843750000001,3,0,0,0,1
2165,MUSC,quantal_linear,3.79,1.836,24.936,0.5245714285714285,0.0,6.4,0.0819642857142857,3,0,0,1,1
2165,TOT_MORT,logistic,5.638,3.833,15.4,39.263000000000005,0.0,64.0,0.6134843750000001,3,0,0,0,1
2185,ANY120,logistic,28.448,20.775,69.326,14.4067,0.0,64.0,0.2251046875,3,0,0,1,1
2185,MORT,quantal_linear,20.862,12.121,137.25,12.189900000000002,0.0,64.0,0.19046718750000002,3,0,0,1,1
2185,TOT_MORT,quantal_linear,20.862,12.121,137.25,12.189900000000002,0.0,64.0,0.19046718750000002,3,0,0,1,1
2187,EDEM,quantal_linear,36.638,19.006,241.035,5.8574769230769235,0.0,64.0,0.09152307692307693,3,0,0,1,1
2414,ANY24,log_logistic,50.311,9.765,14021.407,4.779,0.0,64.0,0.074671875,3,0,0,1,1
2414,MO24,log_logistic,210.752,22.137,119879.958,2.8890000000000002,0.0,64.0,0.045140625000000004,3,0,1,1,1
2509,ANY24,logistic,0.0,NULL,0.0,0.0043796875,0.0,0.005,0.8759374999999999,3,0,-1,-1,1
2509,ANY120,log_logistic,0.0,NULL,0.0,0.0049187499999999995,0.0,0.005,0.9837499999999999,3,0,-1,-1,1
2509,DP24,logistic,0.0,NULL,0.001,0.0043494623655913976,0.0,0.005,0.8698924731182794,3,0,-1,0,1
2532,ANY24,logistic,27.706,22.817,60.32,14.444444444444445,0.0,67.0,0.2155887230514096,3,0,0,0,1
2532,ANY120,log_logistic,16.878,NULL,18.281,48.4375,0.0,67.0,0.7229477611940298,3,0,0,0,1
2532,CRAN,logistic,21.212,17.501,27.847,6.40053050397878,0.0,34.0,0.18825089717584648,3,0,0,0,1
2532,EDEM,gamma,15.501,12.582,24.298,9.355437665782494,0.0,34.0,0.27515993134654393,3,0,0,0,1
2532,LTRK,gamma,16.225,12.68,29.062,7.0782493368700266,0.0,34.0,0.208183804025589,3,0,0,0,1
2532,MO24,logistic,27.706,22.817,60.32,14.444444444444445,0.0,67.0,0.2155887230514096,3,0,0,0,1
2532,MORT,gamma,21.088,15.7,33.179,31.911387047487615,0.0,67.0,0.4762893589177256,3,0,0,0,1
2532,TOT_MORT,gamma,20.066,14.891,31.258,35.93055555555556,0.0,67.0,0.5362769485903814,3,0,0,0,1
2573,ALL_BUT_MORT,probit,0.532,0.388,2.511,4.075062857142857,0.0,6.4,0.6367285714285714,3,0,0,0,1
2601,ANY24,log_logistic,37.707,27.824,51.494,8.90625,0.0,50.0,0.178125,3,0,0,1,1
2601,ANY120,log_logistic,4.237,NULL,4.873,45.5125,0.0,50.0,0.91025,3,0,0,0,1
2601,MO24,log_logistic,37.707,27.824,51.494,8.90625,0.0,50.0,0.178125,3,0,0,1,1
2601,MUSC,logistic,2.47,1.753,4.006,6.2142857142857135,0.0,11.2,0.5548469387755102,3,0,0,0,1
2635,ANY24,logistic,71.702,41.559,133.013,2.15625,0.0,50.0,0.043125,3,0,1,1,1
2635,MO24,logistic,71.702,41.559,133.013,2.15625,0.0,50.0,0.043125,3,0,1,1,1
2635,TOT_MORT,logistic,41.879,29.583,86.327,4.696875,0.0,50.0,0.09393750000000001,3,0,0,1,1
2657,ANY120,log_probit,1.24,NULL,7.679,48.575199999999995,0.0,64.0,0.7589874999999999,3,0,0,0,1
2657,ALL_BUT_MORT,quantal_linear,3.77,2.524,24.803,32.999223853030756,0.0,64.0,0.5156128727036056,3,0,0,0,1
2657,DP24,quantal_linear,4.298,2.922,28.273,30.141458610865506,0.0,64.0,0.47096029079477353,3,0,0,0,1
2657,MORT,log_probit,1.835,NULL,14.944,41.7151,0.0,64.0,0.6517984375,3,0,0,0,1
2657,TOT_MORT,log_probit,1.835,NULL,14.944,41.7151,0.0,64.0,0.6517984375,3,0,0,0,1
2686,ANY120,quantal_linear,1.53,0.948,10.063,43.6181,0.0,64.0,0.6815328125,3,0,0,0,1
2686,MORT,logistic,7.84,5.473,19.56,34.36900000000001,0.0,64.0,0.5370156250000001,3,0,0,0,1
2686,TOT_MORT,logistic,7.84,5.473,19.56,34.36900000000001,0.0,64.0,0.5370156250000001,3,0,0,0,1
2691,ANY24,quantal_linear,49.781,21.535,327.503,8.6008,0.0,64.0,0.1343875,3,0,0,1,1
