Chemical_ID,End_Point,Model,BMD10,BMDL,BMD50,AUC,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD_Flag,BMD50_Flag,BMD10_call
2324,ALL_BUT_MORT,,,,,0.2916028225806452,0.0,5.0,0.05832056451612904,1,,,,0
2324,BRN_,,,,,0.13468413978494626,0.0,5.0,0.026936827956989245,1,,,,0
2324,CRAN,,,,,0.21124663978494626,0.0,5.0,0.04224932795698925,1,,,,0
2324,DP24,,,,,0.017550403225806456,0.0,5.0,0.003510080645161291,1,,,,0
2324,EDEM,,,,,0.2344724462365591,0.0,5.0,0.04689448924731182,1,,,,0
2324,LTRK,,,,,0.0159375,0.0,5.0,0.0031875,1,,,,0
2324,MO24,,,,,0.0240625,0.0,5.0,0.0048125,1,,,,0
2324,MORT,,,,,0.0016129032258064516,0.0,5.0,0.0003225806451612903,1,,,,0
2324,MUSC,,,,,0.0159375,0.0,5.0,0.0031875,1,,,,0
2324,NC__,,,,,0.0,0.0,5.0,0.0,1,,,,0
2324,NC24,,,,,0.0,0.0,5.0,0.0,1,,,,0
2324,SKIN,,,,,0.0,0.0,5.0,0.0,1,,,,0
2324,SM24,,,,,0.0,0.0,5.0,0.0,1,,,,0
2324,TCHR,,,,,0.0159375,0.0,5.0,0.0031875,1,,,,0
2324,TOT_MORT,,,,,0.025625,0.0,5.0,0.005124999999999999,1,,,,0
2661,ANY24,,,,,6.972,0.0,64.0,0.1089375,1,,,,0
2661,ANY120,,,,,7.8938000000000015,0.0,64.0,0.123340625,1,,,,0
2661,AXIS,,,,,0.012426251390433816,0.0,64.0,0.00019416017797552838,1,,,,0
2661,ALL_BUT_MORT,,,,,3.178795995550612,0.0,64.0,0.049668687430478316,1,,,,0
2661,BRN_,,,,,0.012426251390433816,0.0,64.0,0.00019416017797552838,1,,,,0
2661,CRAN,,,,,0.9724262513904338,0.0,64.0,0.015194160177975528,1,,,,0
2661,DP24,,,,,2.1961503893214678,0.0,64.0,0.03431484983314794,1,,,,0
2661,EDEM,,,,,0.9837490545050056,0.0,64.0,0.015371078976640709,1,,,,0
2661,LTRK,,,,,0.023749054505005564,0.0,64.0,0.00037107897664071193,1,,,,0
2661,MO24,,,,,4.9811,0.0,64.0,0.0778296875,1,,,,0
2661,MORT,,,,,6.9611,0.0,64.0,0.1087671875,1,,,,0
2661,MUSC,,,,,0.011322803114571749,0.0,64.0,0.00017691879866518358,1,,,,0
2661,NC__,,,,,0.001103448275862069,0.0,64.0,1.7241379310344828e-05,1,,,,0
2661,NC24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2661,SKIN,,,,,0.012426251390433816,0.0,64.0,0.00019416017797552838,1,,,,0
2661,SM24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2661,TCHR,,,,,0.012426251390433816,0.0,64.0,0.00019416017797552838,1,,,,0
2661,TOT_MORT,,,,,6.9611,0.0,64.0,0.1087671875,1,,,,0
2688,ANY24,,,,,3.2792000000000003,0.0,64.0,0.051237500000000005,1,,,,0
2688,ANY120,,,,,4.1902,0.0,64.0,0.065471875,1,,,,0
2688,AXIS,,,,,0.9291389247311828,0.0,64.0,0.01451779569892473,1,,,,0
2688,ALL_BUT_MORT,,,,,1.0394837523173897,0.0,64.0,0.016241933629959213,1,,,,0
2688,BRN_,,,,,0.00010666666666666668,0.0,64.0,1.6666666666666669e-06,1,,,,0
2688,CRAN,,,,,0.0012101149425287358,0.0,64.0,1.8908045977011497e-05,1,,,,0
2688,DP24,,,,,0.10924137931034483,0.0,64.0,0.001706896551724138,1,,,,0
2688,EDEM,,,,,0.0012101149425287358,0.0,64.0,1.8908045977011497e-05,1,,,,0
2688,LTRK,,,,,0.9291389247311828,0.0,64.0,0.01451779569892473,1,,,,0
2688,MO24,,,,,3.1802,0.0,64.0,0.049690625,1,,,,0
2688,MORT,,,,,3.1901,0.0,64.0,0.0498453125,1,,,,0
2688,MUSC,,,,,0.0,0.0,64.0,0.0,1,,,,0
2688,NC__,,,,,0.0,0.0,64.0,0.0,1,,,,0
2688,NC24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2688,SKIN,,,,,0.00010666666666666668,0.0,64.0,1.6666666666666669e-06,1,,,,0
2688,SM24,,,,,0.0,0.0,64.0,0.0,1,,,,0
2688,TCHR,,,,,0.0,0.0,64.0,0.0,1,,,,0
2688,TOT_MORT,,,,,3.1901,0.0,64.0,0.0498453125,1,,,,0
2743,ANY24,,,,,4.0113,0.0,64.0,0.0626765625,1,,,,0
2743,ANY120,,,,,7.0301,0.0,64.0,0.1098453125,1,,,,0
2743,AXIS,,,,,1.142910196514646,0.0,64.0,0.017857971820541343,1,,,,0
2743,ALL_BUT_MORT,,,,,2.1605136241914886,0.0,64.0,0.03375802537799201,1,,,,0
2743,BRN_,,,,,0.0,0.0,64.0,0.0,1,,,,0
2743,CRAN,,,,,1.142910196514646,0.0,64.0,0.017857971820541343,1,,,,0
2743,DP24,,,,,1.0220540023894864,0.0,64.0,0.015969593787335725,1,,,,0
2743,EDEM,,,,,1.142910196514646,0.0,64.0,0.017857971820541343,1,,,,0
2743,LTRK,,,,,0.10924137931034483,0.0,64.0,0.001706896551724138,1,,,,0
2743,MO24,,,,,3.0212000000000003,0.0,64.0,0.047206250000000005,1,,,,0
2743,MORT,,,,,4.9412,0.0,64.0,0.07720625,1,,,,0
2743,MUSC,,,,,0.0,0.0,64.0,0.0,1,,,,0
