SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,water_concentration,water_concentration_unit,bioassay_sample_from_lims,parent_samples_from_lims,child_samples_from_lims
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,569-15-3,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",62,2209.244246,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,573-98-8,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",53,72.2412282,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,5737-13-3,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",596,0,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,575-43-9,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",66,321.2319763,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,613-06-9,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",286,2824.469223,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,613-12-7,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",404,11825.45678,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,635-12-1,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",58,0,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,11/1/6373,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",NA,NA,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,779-02-2,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",775,0,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,82-05-3,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1166,0,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,82-86-0,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",948,0,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,83-32-9,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",947,241.9348533,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,84-11-7,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",747,0,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,84-51-5,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",381,0,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,84-65-1,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",746,2545.433588,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,85-01-8,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2635,3265.213183,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,86-73-7,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1855,449.8929462,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,90-12-0,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",250,384.8690783,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,90-47-1,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",3273,0,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,91-20-3,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2323,362.4409272,NA,NA,10OCT18-03-008,NA,NA
10OCT18-03-004,2010-10-13 00:00:00+00:00,PSD-Water,LFT - Unfortified,2072,10OCT18-03-008,91-57-6,Deepwater Horizon,LA-W-S,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",409,526.480728,NA,NA,10OCT18-03-008,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,1090-13-7,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",628,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,109699-80-1,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1177,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,129-00-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2739,4213.211593,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,130-15-4,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",61,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,132-65-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1620,240.3934658,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,1576-67-6,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",447,4653.259629,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,1705-85-7,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",694,410.6352277,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,191-24-2,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1179,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,191-30-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1614,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,191-30-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1616,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,192-97-2,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1178,254.4242268,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,193-39-5,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1965,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,205-99-2,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1175,235.8671277,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,206-44-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1854,4939.409517,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,207-08-9,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1182,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,208-96-8,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",949,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,218-01-9,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1371,5517.633806,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,2237-14-1,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",NA,NA,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,2498-66-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1163,305.874336,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,3074-00-8,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",689,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,479-79-8,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",NA,NA,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,483-65-8,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2774,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,486-25-9,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",771,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,491-38-3,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1370,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,50-32-8,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1174,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,524-42-5,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",54,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,53-70-3,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1611,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,548-39-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2601,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,56-55-3,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1161,759.5534749,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,56-55-3,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1171,759.5534749,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,569-15-3,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",62,1488.838514,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,573-98-8,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",53,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,5737-13-3,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",596,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,575-43-9,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",66,284.1746563,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,613-06-9,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",286,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,613-12-7,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",404,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,635-12-1,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",58,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,11/1/6373,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",NA,NA,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,779-02-2,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",775,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,82-05-3,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1166,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,82-86-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",948,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,83-32-9,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",947,257.7592003,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,84-11-7,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",747,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,84-51-5,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",381,0,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,84-65-1,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",746,2017.136051,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,85-01-8,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2635,3088.489155,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,86-73-7,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1855,443.4616641,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,90-12-0,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",250,277.1859452,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,90-47-1,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",3273,259.9322138,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,91-20-3,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2323,433.7705697,NA,NA,A110071,NA,NA
A110067,2011-03-15 00:00:00+00:00,PSD-Water,LFT - Unfortified,2071,A110071,91-57-6,Deepwater Horizon,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",409,374.1295167,NA,NA,A110071,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,1090-13-7,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",628,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,109699-80-1,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1177,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,129-00-0,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",2739,6230.314705,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,130-15-4,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",61,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,132-65-0,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1620,201.1202475,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,1576-67-6,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",447,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,1705-85-7,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",694,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,191-24-2,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1179,30.7792211,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,191-30-0,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1614,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,191-30-0,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1616,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,192-97-2,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1178,158.2224782,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,193-39-5,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1965,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,205-99-2,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1175,359.3724742,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,206-44-0,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1854,11917.87001,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,207-08-9,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1182,109.5439053,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,208-96-8,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",949,59.2677324,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,218-01-9,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1371,642.6898219,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,2237-14-1,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",NA,NA,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,2498-66-0,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1163,232.3096223,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,3074-00-8,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",689,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,479-79-8,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",NA,NA,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,483-65-8,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",2774,3929.263773,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,486-25-9,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",771,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,491-38-3,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1370,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,50-32-8,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1174,110.3312521,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,524-42-5,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",54,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,53-70-3,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",1611,0,NA,NA,A110073,NA,NA
A110069,2011-03-16 00:00:00+00:00,PSD-Water,LFT - Unfortified,1008,A110073,548-39-0,Deepwater Horizon,AL-Water-Spiked,30.25469,-87.81307,"Gulf Shores, Alabama",NULL,"Bon Secour, AL",2601,316.3046735,NA,NA,A110073,NA,NA
