SampleNumber,date_sampled,sample_matrix,technology,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,measurement_value,measurement_value_qualifier,measurement_value_unit,measurement_value_molar,measurement_value_molar_unit,water_concentration,water_concentration_qualifier,water_concentration_unit,water_concentration_molar,water_concentration_molar_unit,parentSampleNumber,childSampleNumber
10JUN13-01-005,Jun 11 2010  8:45AM,PSD-Water,LFT - Spiked,10JUN13-01-013,90-12-0,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",716,NULL,pg/uL,5035.26,pmol/mL,3.26,NULL,ng/L,0.0229259,nmol/L,NULL,A100079
10JUN13-01-005,Jun 11 2010  8:45AM,PSD-Water,LFT - Spiked,10JUN13-01-013,91-20-3,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",49.5,NULL,pg/uL,386.204,pmol/mL,0.836,NULL,ng/L,0.00652256,nmol/L,NULL,A100079
10JUN13-01-005,Jun 11 2010  8:45AM,PSD-Water,LFT - Spiked,10JUN13-01-013,91-57-6,NULL,MS-LFT-W-SPK,30.35931,-89.08617,"Gulfport, Mississippi",NULL,"Gulfport, MS",880,NULL,pg/uL,6188.59,pmol/mL,4.11,NULL,ng/L,0.0289035,nmol/L,NULL,A100079
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,120-12-7,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,129-00-0,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",3790,NULL,pg/uL,18739.1,pmol/mL,4.26,NULL,ng/L,0.021063,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,132-65-0,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2400,NULL,pg/uL,13025.3,pmol/mL,4.77,NULL,ng/L,0.0258878,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,1576-67-6,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,1705-85-7,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1260,NULL,pg/uL,5199.85,pmol/mL,1.5,NULL,ng/L,0.0061903,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,191-24-2,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",73.1,NULL,pg/uL,264.538,pmol/mL,0.112,NULL,ng/L,0.000405311,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,191-30-0,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,192-97-2,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",591,NULL,pg/uL,2342.45,pmol/mL,0.821,NULL,ng/L,0.00325406,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,193-39-5,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,205-99-2,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",3420,NULL,pg/uL,12947.2,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,205-99-2,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",680,NULL,pg/uL,2695.2,pmol/mL,0.754,NULL,ng/L,0.00298851,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,206-44-0,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1750,NULL,pg/uL,8652.63,pmol/mL,1.95,NULL,ng/L,0.0096415,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,207-08-9,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",648,NULL,pg/uL,2568.28,pmol/mL,0.784,NULL,ng/L,0.0031073,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,208-96-8,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,218-01-9,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",15900,NULL,pg/uL,69648.9,pmol/mL,17.7,NULL,ng/L,0.0775337,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,2381-21-7,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",686,NULL,pg/uL,3171.86,pmol/mL,0.741,NULL,ng/L,0.00342616,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,2531-84-2,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",29200,NULL,pg/uL,151881,pmol/mL,37.5,NULL,ng/L,0.195053,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,483-65-8,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",2540,NULL,pg/uL,10839.2,pmol/mL,3.39,NULL,ng/L,0.0144664,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,50-32-8,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,53-70-3,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,56-55-3,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,573-98-8,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",303,NULL,pg/uL,1939.53,pmol/mL,0.663,NULL,ng/L,0.00424391,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,575-43-9,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",976,NULL,pg/uL,6247.45,pmol/mL,2.29,NULL,ng/L,0.0146585,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,613-06-9,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",3920,NULL,pg/uL,19003.1,pmol/mL,4.25,NULL,ng/L,0.0206028,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,613-12-7,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",33100,NULL,pg/uL,172166,pmol/mL,39.5,NULL,ng/L,0.205455,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,779-02-2,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,781-43-1,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,832-69-9,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",22600,NULL,pg/uL,117552,pmol/mL,26.2,NULL,ng/L,0.136277,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,83-32-9,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,85-01-8,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",13600,NULL,pg/uL,76306.2,pmol/mL,22.2,NULL,ng/L,0.124559,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,86-73-7,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1410,NULL,pg/uL,8482.81,pmol/mL,3.76,NULL,ng/L,0.0226208,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,90-12-0,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",108,NULL,pg/uL,759.509,pmol/mL,0.519,NULL,ng/L,0.00364986,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,91-20-3,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,A100080
10JUN13-01-007,Jun 11 2010 12:30PM,PSD-Water,LFT - Spiked,10JUN13-01-015,91-57-6,NULL,LA-LFT-W-SPK,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",133,NULL,pg/uL,935.321,pmol/mL,0.653,NULL,ng/L,0.00459222,nmol/L,NULL,A100080
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,120-12-7,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",20.2,NULL,pg/uL,113.337,pmol/mL,0.031,NULL,ng/L,0.000173933,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,129-00-0,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",69.9,NULL,pg/uL,345.611,pmol/mL,0.059,NULL,ng/L,0.000291717,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,132-65-0,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,1576-67-6,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",6.59,NULL,pg/uL,31.9465,pmol/mL,0.005,NULL,ng/L,2.42E-05,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,1705-85-7,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,191-24-2,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,191-30-0,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,192-97-2,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",9.33,NULL,pg/uL,36.9798,pmol/mL,0.009,NULL,ng/L,3.57E-05,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,193-39-5,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,205-99-2,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,205-99-2,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",1600,NULL,pg/uL,6057.16,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,206-44-0,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",172,NULL,pg/uL,850.43,pmol/mL,0.144,NULL,ng/L,0.000711988,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,207-08-9,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,208-96-8,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,218-01-9,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,2381-21-7,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,2531-84-2,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",62.1,NULL,pg/uL,323.007,pmol/mL,0.062,NULL,ng/L,0.000322487,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,483-65-8,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",21.6,NULL,pg/uL,92.1755,pmol/mL,0.021,NULL,ng/L,8.96E-05,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,50-32-8,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,53-70-3,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,56-55-3,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",69.2,NULL,pg/uL,303.126,pmol/mL,0.056,NULL,ng/L,0.000245304,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,573-98-8,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,575-43-9,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",58,NULL,pg/uL,371.262,pmol/mL,0.12,NULL,ng/L,0.000768129,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,613-06-9,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,613-12-7,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",0,NULL,pg/uL,0,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
10MAY17-01-001,May 13 2010 12:00AM,PSD-Water,LFT - Spiked,10MAY17-01-009,779-02-2,NULL,FL-LFT-W-SPK,30.32082,-87.25599,"Pensacola, Florida",NULL,"Fort Pickens, FL",73.9,NULL,pg/uL,384.384,pmol/mL,0.066,NULL,ng/L,0.000343293,nmol/L,NULL,NULL
